MINE_BLOCK_B,1,0.0107467
MINE_BLOCK_B,2,0.0434148
MINE_BLOCK_B,3,0.1218469
MINE_BLOCK_B,4,0.0145955
MINE_BLOCK_B,5,0.1641499
MINE_BLOCK_B,6,0.0031203
MINE_BLOCK_B,7,0.0693774
MINE_BLOCK_B,8,0.2425364
MINE_BLOCK_B,9,0.0646965
MINE_BLOCK_B,10,0.0917926
MINE_BLOCK_B,11,0.0253633
MINE_BLOCK_B,12,0.1306505
MINE_BLOCK_B,13,0.0523861
MINE_BLOCK_B,14,0.2161595
MINE_BLOCK_B,15,0.0439826
MINE_BLOCK_B,16,0.1500906
MINE_BLOCK_B,17,0.0461073
MINE_BLOCK_B,18,0.0887003
MINE_BLOCK_B,19,0.1361319
MINE_BLOCK_B,20,0.0062832
MINE_BLOCK_B,21,0.0784087
MINE_BLOCK_B,22,0.0109184
MINE_BLOCK_B,23,0.0070268
MINE_BLOCK_B,24,0.0194344
MINE_BLOCK_B,25,0.0021995
MINE_BLOCK_B,26,0.0264492
MINE_BLOCK_B,27,0.0408948
MINE_BLOCK_B,28,0.0833274
MINE_BLOCK_B,29,0.0277265
MINE_BLOCK_B,30,0.0253082
MINE_BLOCK_B,31,0.0109430
MINE_BLOCK_B,32,0.0401703
MINE_BLOCK_B,33,0.0481269
MINE_BLOCK_B,34,0.0236507
MINE_BLOCK_B,35,0.0169375
MINE_BLOCK_B,36,0.0212486
MINE_BLOCK_B,37,0.1600889
MINE_BLOCK_B,38,0.0162424
MINE_BLOCK_B,39,0.0836530
MINE_BLOCK_B,40,0.0463329
MINE_BLOCK_B,41,0.0623438
MINE_BLOCK_B,42,0.0034746
MINE_BLOCK_B,43,0.0653437
MINE_BLOCK_B,44,0.0468540
MINE_BLOCK_B,45,0.0637983
MINE_BLOCK_B,46,0.1171032
MINE_BLOCK_B,47,0.0481015
MINE_BLOCK_B,48,0.0853085
MINE_BLOCK_B,49,0.0505400
MINE_BLOCK_B,50,0.0266346
MINE_BLOCK_B,51,0.0736452
MINE_BLOCK_B,52,0.0636149
MINE_BLOCK_B,53,0.0490185
MINE_BLOCK_B,54,0.1263613
MINE_BLOCK_B,55,0.0121491
MINE_BLOCK_B,56,0.0062997
MINE_BLOCK_B,57,0.0064422
MINE_BLOCK_B,58,0.0652298
MINE_BLOCK_B,59,0.0123740
MINE_BLOCK_B,60,0.0824598
MINE_BLOCK_B,61,0.0684099
MINE_BLOCK_B,62,0.1982950
MINE_BLOCK_B,63,0.0277447
MINE_BLOCK_B,64,0.0095159
MINE_BLOCK_B,65,0.1011422
MINE_BLOCK_B,66,0.0397795
MINE_BLOCK_B,67,0.0542355
MINE_BLOCK_B,68,0.0236984
MINE_BLOCK_B,69,0.0833012
MINE_BLOCK_B,70,0.0142235
MINE_BLOCK_B,71,0.0035352
MINE_BLOCK_B,72,0.1719905
MINE_BLOCK_B,73,0.0280985
MINE_BLOCK_B,74,0.3684501
MINE_BLOCK_B,75,0.1295932
MINE_BLOCK_B,76,0.0556229
MINE_BLOCK_B,77,0.0138944
MINE_BLOCK_B,78,0.0089106
MINE_BLOCK_B,79,0.1262118
MINE_BLOCK_B,80,0.3470225
MINE_BLOCK_B,81,0.0047976
MINE_BLOCK_B,82,0.0533350
MINE_BLOCK_B,83,0.0635698
MINE_BLOCK_B,84,0.0238400
MINE_BLOCK_B,85,0.0243517
MINE_BLOCK_B,86,0.3606647
MINE_BLOCK_B,87,0.0812137
MINE_BLOCK_B,88,0.0041436
MINE_BLOCK_B,89,0.0606864
MINE_BLOCK_B,90,0.0292424
MINE_BLOCK_B,91,0.0293868
MINE_BLOCK_B,92,0.0593154
MINE_BLOCK_B,93,0.0188098
MINE_BLOCK_B,94,0.1001819
MINE_BLOCK_B,95,0.0067199
MINE_BLOCK_B,96,0.0610191
MINE_BLOCK_B,97,0.1547853
MINE_BLOCK_B,98,0.3346702
MINE_BLOCK_B,99,0.0356120
MINE_BLOCK_B,100,0.0557700
MINE_BLOCK_B,101,0.1151560
MINE_BLOCK_B,102,0.1746646
MINE_BLOCK_B,103,0.3046657
MINE_BLOCK_B,104,0.1226635
MINE_BLOCK_B,105,0.2239126
MINE_BLOCK_B,106,0.0557216
MINE_BLOCK_B,107,0.0799332
MINE_BLOCK_B,108,0.0074291
MINE_BLOCK_B,109,0.0713581
MINE_BLOCK_B,110,0.0585170
MINE_BLOCK_B,111,0.0560077
MINE_BLOCK_B,112,0.0927387
MINE_BLOCK_B,113,0.0578709
MINE_BLOCK_B,114,0.0090890
MINE_BLOCK_B,115,0.0038200
MINE_BLOCK_B,116,0.1473187
MINE_BLOCK_B,117,0.1581485
MINE_BLOCK_B,118,0.1993383
MINE_BLOCK_B,119,0.1453125
MINE_BLOCK_B,120,0.0391527
MINE_BLOCK_B,121,0.0038174
MINE_BLOCK_B,122,0.0468748
MINE_BLOCK_B,123,0.0481190
MINE_BLOCK_B,124,0.0480796
MINE_BLOCK_B,125,0.2477181
MINE_BLOCK_B,126,0.1164666
MINE_BLOCK_B,127,0.0176804
MINE_BLOCK_B,128,0.0474190
MINE_BLOCK_B,129,0.0250038
MINE_BLOCK_B,130,0.0054172
MINE_BLOCK_B,131,0.0464720
MINE_BLOCK_B,132,0.2260005
MINE_BLOCK_B,133,0.1318949
MINE_BLOCK_B,134,0.0746367
MINE_BLOCK_B,135,0.0158115
MINE_BLOCK_B,136,0.0326644
MINE_BLOCK_B,137,0.0286753
MINE_BLOCK_B,138,0.0621497
MINE_BLOCK_B,139,0.0805724
MINE_BLOCK_B,140,0.0125672
MINE_BLOCK_B,141,0.1451674
MINE_BLOCK_B,142,0.0784939
MINE_BLOCK_B,143,0.1090392
MINE_BLOCK_B,144,0.1184519
MINE_BLOCK_B,145,0.1252225
MINE_BLOCK_B,146,0.0830127
MINE_BLOCK_B,147,0.1927073
MINE_BLOCK_B,148,0.0028839
MINE_BLOCK_B,149,0.0382989
MINE_BLOCK_B,150,0.1709655
MINE_BLOCK_B,151,0.1491376
MINE_BLOCK_B,152,0.0161912
MINE_BLOCK_B,153,0.1904751
MINE_BLOCK_B,154,0.0234571
MINE_BLOCK_B,155,0.1742690
MINE_BLOCK_B,156,0.2616854
MINE_BLOCK_B,157,0.0960222
MINE_BLOCK_B,158,0.0123634
MINE_BLOCK_B,159,0.0577267
MINE_BLOCK_B,160,0.0143212
MINE_BLOCK_B,161,0.0103136
MINE_BLOCK_B,162,0.1350981
MINE_BLOCK_B,163,0.0878568
MINE_BLOCK_B,164,0.0370032
MINE_BLOCK_B,165,0.0503634
MINE_BLOCK_B,166,0.0082190
MINE_BLOCK_B,167,0.0176490
MINE_BLOCK_B,168,0.0325543
MINE_BLOCK_B,169,0.1082669
MINE_BLOCK_B,170,0.0595634
MINE_BLOCK_B,171,0.1590486
MINE_BLOCK_B,172,0.0123887
MINE_BLOCK_B,173,0.0167581
MINE_BLOCK_B,174,0.0563137
MINE_BLOCK_B,175,0.1242263
MINE_BLOCK_B,176,0.0194095
MINE_BLOCK_B,177,0.0030169
MINE_BLOCK_B,178,0.0478880
MINE_BLOCK_B,179,0.0518762
MINE_BLOCK_B,180,0.0222975
MINE_BLOCK_B,181,0.1962786
MINE_BLOCK_B,182,0.2267641
MINE_BLOCK_B,183,0.0694198
MINE_BLOCK_B,184,0.0199401
MINE_BLOCK_B,185,0.1239674
MINE_BLOCK_B,186,0.0944842
MINE_BLOCK_B,187,0.0055412
MINE_BLOCK_B,188,0.0071077
MINE_BLOCK_B,189,0.1041795
MINE_BLOCK_B,190,0.0236451
MINE_BLOCK_B,191,0.0106971
MINE_BLOCK_B,192,0.0115078
MINE_BLOCK_B,193,0.0949419
MINE_BLOCK_B,194,0.1059417
MINE_BLOCK_B,195,0.0156977
MINE_BLOCK_B,196,0.0278624
MINE_BLOCK_B,197,0.0203241
MINE_BLOCK_B,198,0.0174580
MINE_BLOCK_B,199,0.0059592
MINE_BLOCK_B,200,0.0081592
MINE_BLOCK_B,201,0.0409155
MINE_BLOCK_B,202,0.0390365
MINE_BLOCK_B,203,0.0293408
MINE_BLOCK_B,204,0.0217399
MINE_BLOCK_B,205,0.0427504
MINE_BLOCK_B,206,0.0571575
MINE_BLOCK_B,207,0.0266929
MINE_BLOCK_B,208,0.1787555
MINE_BLOCK_B,209,0.0144176
MINE_BLOCK_B,210,0.2060675
MINE_BLOCK_B,211,0.0679997
MINE_BLOCK_B,212,0.1912703
MINE_BLOCK_B,213,0.0432216
MINE_BLOCK_B,214,0.1194654
MINE_BLOCK_B,215,0.1504601
MINE_BLOCK_B,216,0.1247713
MINE_BLOCK_B,217,0.0646824
MINE_BLOCK_B,218,0.0335086
MINE_BLOCK_B,219,0.0173090
MINE_BLOCK_B,220,0.0962800
MINE_BLOCK_B,221,0.0467031
MINE_BLOCK_B,222,0.0148727
MINE_BLOCK_B,223,0.0028281
MINE_BLOCK_B,224,0.2773551
MINE_BLOCK_B,225,0.0082341
MINE_BLOCK_B,226,0.0340588
MINE_BLOCK_B,227,0.0913470
MINE_BLOCK_B,228,0.0654813
MINE_BLOCK_B,229,0.0999226
MINE_BLOCK_B,230,0.1978810
MINE_BLOCK_B,231,0.3683852
MINE_BLOCK_B,232,0.0435273
MINE_BLOCK_B,233,0.0874048
MINE_BLOCK_B,234,0.0220816
MINE_BLOCK_B,235,0.0420634
MINE_BLOCK_B,236,0.0403298
MINE_BLOCK_B,237,0.0240247
MINE_BLOCK_B,238,0.1124613
MINE_BLOCK_B,239,0.0305393
MINE_BLOCK_B,240,0.0306378
MINE_BLOCK_B,241,0.1553698
MINE_BLOCK_B,242,0.2506862
MINE_BLOCK_B,243,0.0132250
MINE_BLOCK_B,244,0.0675491
MINE_BLOCK_B,245,0.0644906
MINE_BLOCK_B,246,0.0048002
MINE_BLOCK_B,247,0.0841726
MINE_BLOCK_B,248,0.0189288
MINE_BLOCK_B,249,0.1721149
MINE_BLOCK_B,250,0.1809381
MINE_BLOCK_B,251,0.0728070
MINE_BLOCK_B,252,0.1597195
MINE_BLOCK_B,253,0.0103906
MINE_BLOCK_B,254,0.0624329
MINE_BLOCK_B,255,0.0260755
MINE_BLOCK_B,256,0.2160645
MINE_BLOCK_B,257,0.0714611
MINE_BLOCK_B,258,0.0413105
MINE_BLOCK_B,259,0.0226157
MINE_BLOCK_B,260,0.1599122
MINE_BLOCK_B,261,0.0553726
MINE_BLOCK_B,262,0.0945095
MINE_BLOCK_B,263,0.1058033
MINE_BLOCK_B,264,0.1350511
MINE_BLOCK_B,265,0.1414045
MINE_BLOCK_B,266,0.1471889
MINE_BLOCK_B,267,0.2280882
MINE_BLOCK_B,268,0.0394969
MINE_BLOCK_B,269,0.0807299
MINE_BLOCK_B,270,0.0109613
MINE_BLOCK_B,271,0.0389584
MINE_BLOCK_B,272,0.0303508
MINE_BLOCK_B,273,0.0095078
MINE_BLOCK_B,274,0.1355833
MINE_BLOCK_B,275,0.0214884
MINE_BLOCK_B,276,0.0709880
MINE_BLOCK_B,277,0.0380719
MINE_BLOCK_B,278,0.1503546
MINE_BLOCK_B,279,0.0196480
MINE_BLOCK_B,280,0.0354186
MINE_BLOCK_B,281,0.2651566
MINE_BLOCK_B,282,0.0983209
MINE_BLOCK_B,283,0.0457450
MINE_BLOCK_B,284,0.3043965
MINE_BLOCK_B,285,0.1335403
MINE_BLOCK_B,286,0.0594727
MINE_BLOCK_B,287,0.0397371
MINE_BLOCK_B,288,0.1398445
MINE_BLOCK_B,289,0.0535396
MINE_BLOCK_B,290,0.0537637
MINE_BLOCK_B,291,0.1856401
MINE_BLOCK_B,292,0.2345227
MINE_BLOCK_B,293,0.0798760
MINE_BLOCK_B,294,0.2283420
MINE_BLOCK_B,295,0.1340347
MINE_BLOCK_B,296,0.1097648
MINE_BLOCK_B,297,0.1667858
MINE_BLOCK_B,298,0.0680960
MINE_BLOCK_B,299,0.0084399
MINE_BLOCK_B,300,0.0215250
MINE_BLOCK_B,301,0.1620010
MINE_BLOCK_B,302,0.2236145
MINE_BLOCK_B,303,0.1635274
MINE_BLOCK_B,304,0.0105182
MINE_BLOCK_B,305,0.2038904
MINE_BLOCK_B,306,0.0355295
MINE_BLOCK_B,307,0.0267603
MINE_BLOCK_B,308,0.1393490
MINE_BLOCK_B,309,0.0220055
MINE_BLOCK_B,310,0.1728623
MINE_BLOCK_B,311,0.1030648
MINE_BLOCK_B,312,0.1964741
MINE_BLOCK_B,313,0.1774068
MINE_BLOCK_B,314,0.1326809
MINE_BLOCK_B,315,0.1116813
MINE_BLOCK_B,316,0.0452828
MINE_BLOCK_B,317,0.0427838
MINE_BLOCK_B,318,0.1446107
MINE_BLOCK_B,319,0.0535779
MINE_BLOCK_B,320,0.0603837
MINE_BLOCK_B,321,0.0256040
MINE_BLOCK_B,322,0.0234432
MINE_BLOCK_B,323,0.0716145
MINE_BLOCK_B,324,0.0481869
MINE_BLOCK_B,325,0.0107240
MINE_BLOCK_B,326,0.1540644
MINE_BLOCK_B,327,0.0504983
MINE_BLOCK_B,328,0.0945678
MINE_BLOCK_B,329,0.1079292
MINE_BLOCK_B,330,0.1539148
MINE_BLOCK_B,331,0.1317859
MINE_BLOCK_B,332,0.0538417
MINE_BLOCK_B,333,0.0293592
MINE_BLOCK_B,334,0.0082024
MINE_BLOCK_B,335,0.0772907
MINE_BLOCK_B,336,0.2668085
MINE_BLOCK_B,337,0.2257981
MINE_BLOCK_B,338,0.0670864
MINE_BLOCK_B,339,0.1609137
MINE_BLOCK_B,340,0.1154506
MINE_BLOCK_B,341,0.0135656
MINE_BLOCK_B,342,0.0158576
MINE_BLOCK_B,343,0.1098579
MINE_BLOCK_B,344,0.0183411
MINE_BLOCK_B,345,0.0052528
MINE_BLOCK_B,346,0.1128285
MINE_BLOCK_B,347,0.0461246
MINE_BLOCK_B,348,0.0750523
MINE_BLOCK_B,349,0.0039645
MINE_BLOCK_B,350,0.1295062
MINE_BLOCK_B,351,0.1083114
MINE_BLOCK_B,352,0.0505327
MINE_BLOCK_B,353,0.0096866
MINE_BLOCK_B,354,0.1884667
MINE_BLOCK_B,355,0.0106248
MINE_BLOCK_B,356,0.1322141
MINE_BLOCK_B,357,0.1442576
MINE_BLOCK_B,358,0.0087965
MINE_BLOCK_B,359,0.1564939
MINE_BLOCK_B,360,0.0373828
MINE_BLOCK_B,361,0.0064778
MINE_BLOCK_B,362,0.0082177
MINE_BLOCK_B,363,0.0286262
MINE_BLOCK_B,364,0.0947988
MINE_BLOCK_B,365,0.0702963
MINE_BLOCK_B,366,0.0109547
MINE_BLOCK_B,367,0.0178690
MINE_BLOCK_B,368,0.0168234
MINE_BLOCK_B,369,0.0777614
MINE_BLOCK_B,370,0.1266808
MINE_BLOCK_B,371,0.2145729
MINE_BLOCK_B,372,0.1001930
MINE_BLOCK_B,373,0.3278241
MINE_BLOCK_B,374,0.0242028
MINE_BLOCK_B,375,0.2681283
MINE_BLOCK_B,376,0.0778071
MINE_BLOCK_B,377,0.1184398
MINE_BLOCK_B,378,0.0143019
MINE_BLOCK_B,379,0.0023940
MINE_BLOCK_B,380,0.0283041
MINE_BLOCK_B,381,0.0236863
MINE_BLOCK_B,382,0.0368081
MINE_BLOCK_B,383,0.0333062
MINE_BLOCK_B,384,0.0673449
MINE_BLOCK_B,385,0.1075875
MINE_BLOCK_B,386,0.0415182
MINE_BLOCK_B,387,0.0110435
MINE_BLOCK_B,388,0.0937479
MINE_BLOCK_B,389,0.0345376
MINE_BLOCK_B,390,0.0500457
MINE_BLOCK_B,391,0.1014959
MINE_BLOCK_B,392,0.3215861
MINE_BLOCK_B,393,0.0209712
MINE_BLOCK_B,394,0.0524020
MINE_BLOCK_B,395,0.1119523
MINE_BLOCK_B,396,0.0272510
MINE_BLOCK_B,397,0.1053804
MINE_BLOCK_B,398,0.1231663
MINE_BLOCK_B,399,0.0306996
MINE_BLOCK_B,400,0.0644925
MINE_BLOCK_B,401,0.0646965
MINE_BLOCK_B,402,0.0319074
MINE_BLOCK_B,403,0.0392991
MINE_BLOCK_B,404,0.0313005
MINE_BLOCK_B,405,0.1642973
MINE_BLOCK_B,406,0.1556107
MINE_BLOCK_B,407,0.0279858
MINE_BLOCK_B,408,0.0292462
MINE_BLOCK_B,409,0.2985722
MINE_BLOCK_B,410,0.1591796
MINE_BLOCK_B,411,0.0088461
MINE_BLOCK_B,412,0.1695835
MINE_BLOCK_B,413,0.0938201
MINE_BLOCK_B,414,0.2482911
MINE_BLOCK_B,415,0.0877150
MINE_BLOCK_B,416,0.0793040
MINE_BLOCK_B,417,0.1572516
MINE_BLOCK_B,418,0.0716077
MINE_BLOCK_B,419,0.0669232
MINE_BLOCK_B,420,0.0607240
MINE_BLOCK_B,421,0.0800116
MINE_BLOCK_B,422,0.0072028
MINE_BLOCK_B,423,0.0862375
MINE_BLOCK_B,424,0.1167948
MINE_BLOCK_B,425,0.0034968
MINE_BLOCK_B,426,0.1821276
MINE_BLOCK_B,427,0.0518324
MINE_BLOCK_B,428,0.6328958
MINE_BLOCK_B,429,0.0127765
MINE_BLOCK_B,430,0.0564817
MINE_BLOCK_B,431,0.0151400
MINE_BLOCK_B,432,0.1239590
MINE_BLOCK_B,433,0.0296563
MINE_BLOCK_B,434,0.1790904
MINE_BLOCK_B,435,0.0738870
MINE_BLOCK_B,436,0.2605089
MINE_BLOCK_B,437,0.0046769
MINE_BLOCK_B,438,0.0457244
MINE_BLOCK_B,439,0.0578580
MINE_BLOCK_B,440,0.0125072
MINE_BLOCK_B,441,0.0259972
MINE_BLOCK_B,442,0.1373308
MINE_BLOCK_B,443,0.2639202
MINE_BLOCK_B,444,0.0735285
MINE_BLOCK_B,445,0.1205276
MINE_BLOCK_B,446,0.0215188
MINE_BLOCK_B,447,0.2729411
MINE_BLOCK_B,448,0.0392141
MINE_BLOCK_B,449,0.0450782
MINE_BLOCK_B,450,0.0084800
MINE_BLOCK_B,451,0.0712669
MINE_BLOCK_B,452,0.0268000
MINE_BLOCK_B,453,0.0476857
MINE_BLOCK_B,454,0.0813861
MINE_BLOCK_B,455,0.0747881
MINE_BLOCK_B,456,0.0598450
MINE_BLOCK_B,457,0.0965108
MINE_BLOCK_B,458,0.1111402
MINE_BLOCK_B,459,0.1079198
MINE_BLOCK_B,460,0.0806044
MINE_BLOCK_B,461,0.0212192
MINE_BLOCK_B,462,0.0070077
MINE_BLOCK_B,463,0.1592880
MINE_BLOCK_B,464,0.0636202
MINE_BLOCK_B,465,0.0361550
MINE_BLOCK_B,466,0.0058194
MINE_BLOCK_B,467,0.1049601
MINE_BLOCK_B,468,0.0126107
MINE_BLOCK_B,469,0.0401997
MINE_BLOCK_B,470,0.0576643
MINE_BLOCK_B,471,0.1347944
MINE_BLOCK_B,472,0.1832312
MINE_BLOCK_B,473,0.0166280
MINE_BLOCK_B,474,0.1575648
MINE_BLOCK_B,475,0.1059928
MINE_BLOCK_B,476,0.0369646
MINE_BLOCK_B,477,0.1302586
MINE_BLOCK_B,478,0.0200908
MINE_BLOCK_B,479,0.0208587
MINE_BLOCK_B,480,0.0958174
MINE_BLOCK_B,481,0.0438055
MINE_BLOCK_B,482,0.1913206
MINE_BLOCK_B,483,0.0989544
MINE_BLOCK_B,484,0.0089281
MINE_BLOCK_B,485,0.2138174
MINE_BLOCK_B,486,0.0315993
MINE_BLOCK_B,487,0.0034566
MINE_BLOCK_B,488,0.0318856
MINE_BLOCK_B,489,0.3335803
MINE_BLOCK_B,490,0.0790055
MINE_BLOCK_B,491,0.0692949
MINE_BLOCK_B,492,0.0544655
MINE_BLOCK_B,493,0.0110842
MINE_BLOCK_B,494,0.0038528
MINE_BLOCK_B,495,0.0123419
MINE_BLOCK_B,496,0.1827785
MINE_BLOCK_B,497,0.0118440
MINE_BLOCK_B,498,0.0398156
MINE_BLOCK_B,499,0.0304585
MINE_BLOCK_B,500,0.0271866
MINE_BLOCK_B,501,0.2134097
MINE_BLOCK_B,502,0.1132386
MINE_BLOCK_B,503,0.0278050
